,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil
1950,19.0,9.0,"lidkoping, sweden",swedish10,swedish,female,1065,sweden,False,,,,1.0,1.0
1951,36.0,10.0,"espoo, finland",swedish11,swedish,female,1195,finland,False,,,,1.0,1.0
1952,23.0,7.0,"malmo, sweden",swedish12,swedish,male,1441,sweden,False,,,,1.0,1.0
1953,28.0,10.0,"umea, sweden",swedish13,swedish,female,1445,sweden,False,,,,1.0,1.0
1954,23.0,9.0,"vetlanda, sweden",swedish14,swedish,male,1752,sweden,False,,,,1.0,1.0
1955,22.0,12.0,"stokholm, sweden",swedish15,swedish,male,1824,sweden,False,,,,1.0,1.0
1956,39.0,11.0,"goteborg, sweden",swedish16,swedish,female,1836,sweden,False,,,,1.0,1.0
1957,20.0,8.0,"farjestaden, sweden",swedish17,swedish,female,1861,sweden,False,,,,1.0,1.0
1958,42.0,8.0,"lulea, sweden",swedish18,swedish,male,1992,sweden,False,,,,1.0,1.0
1959,50.0,12.0,"ekenas, finland",swedish19,swedish,male,2011,finland,False,,,,1.0,1.0
1960,20.0,10.0,"uppsala, sweden",swedish2,swedish,male,352,sweden,False,,,,1.0,1.0
1961,31.0,7.0,"karlstad, sweden",swedish20,swedish,male,2065,sweden,False,,,,1.0,1.0
1962,24.0,10.0,"stockholm, sweden",swedish3,swedish,male,353,sweden,False,,,,1.0,1.0
1963,22.0,10.0,"lulea, sweden",swedish4,swedish,male,354,sweden,False,,,,1.0,1.0
1964,18.0,13.0,"goteborg, sweden",swedish5,swedish,male,454,sweden,False,,,,1.0,1.0
1965,26.0,7.0,"goteborg, sweden",swedish6,swedish,male,620,sweden,False,,,,1.0,1.0
1966,21.0,11.0,"sollentuna, sweden",swedish7,swedish,female,630,sweden,False,,,,1.0,1.0
1967,22.0,10.0,"helsinki, finland",swedish8,swedish,female,701,finland,False,,,,1.0,1.0
1968,20.0,10.0,"uddevalla, sweden",swedish9,swedish,male,1027,sweden,False,,,,1.0,1.0
1969,54.0,17.0,"sylhet, bangladesh",sylheti1,sylheti,male,711,bangladesh,False,,,,1.0,1.0
1970,0.0,0.0,,synthesized1,synthesized,male,355,,False,,,,1.0,1.0
1971,0.0,0.0,,synthesized2,synthesized,female,356,,False,,,,1.0,1.0
1972,0.0,0.0,,synthesized3,synthesized,female,357,,False,,,,1.0,1.0
1973,0.0,0.0,,synthesized4,synthesized,male,358,,False,,,,1.0,1.0
1974,18.0,10.0,"manila, philippines",tagalog1,tagalog,male,359,philippines,False,,,,1.0,1.0
1975,39.0,6.0,"manila, philippines",tagalog10,tagalog,female,1812,philippines,False,,,,1.0,1.0
1976,59.0,11.0,"manila, philippines",tagalog11,tagalog,female,1837,philippines,False,,,,1.0,1.0
1977,33.0,5.0,"legaspi, philippines",tagalog12,tagalog,female,1851,philippines,False,,,,1.0,1.0
1978,76.0,7.0,"manila, philippines",tagalog13,tagalog,female,1954,philippines,False,,,,1.0,1.0
1979,47.0,17.0,"legaspi, philippines",tagalog14,tagalog,female,2002,philippines,False,,,,1.0,1.0
1980,35.0,1.0,"manila, philippines",tagalog15,tagalog,female,2108,philippines,False,,,,1.0,1.0
1981,20.0,4.5,"san pedro laguna, philippines",tagalog16,tagalog,male,2128,philippines,False,,,,1.0,1.0
1982,21.0,6.0,"alexandria, virginia, usa",tagalog17,tagalog,male,2146,usa,False,,,,1.0,1.0
1983,77.0,8.0,"manila, philippines",tagalog18,tagalog,female,2147,philippines,False,,,,1.0,1.0
1984,21.0,7.0,"urdaneta, luzon, philippines",tagalog2,tagalog,female,360,philippines,False,,,,1.0,1.0
1985,19.0,1.0,"honiara, guadalcanal, solomon islands",tagalog3,tagalog,female,361,solomon islands,False,,,,1.0,1.0
1986,48.0,7.0,"san fernando, la union, philippines",tagalog4,tagalog,female,470,philippines,False,,,,1.0,1.0
1987,42.0,5.0,"tarlac city, philippines",tagalog5,tagalog,female,677,philippines,False,,,,1.0,1.0
1988,20.0,4.0,"quezon city, philippines",tagalog6,tagalog,male,805,philippines,False,,,,1.0,1.0
1989,60.0,6.0,"manila, philippines",tagalog7,tagalog,male,1364,philippines,False,,,,1.0,1.0
1990,62.0,7.0,"cabanatuan city, philippines",tagalog8,tagalog,female,1627,philippines,False,,,,1.0,1.0
1991,48.0,7.0,"manila, philippines",tagalog9,tagalog,male,1764,philippines,False,,,,1.0,1.0
1992,21.0,7.0,"taishan, guangdong, china",taishan1,taishan,male,362,china,False,,,,1.0,1.0
1993,36.0,13.0,"ping tung, taiwan",taiwanese1,taiwanese,female,363,taiwan,False,,,,1.0,1.0
1994,24.0,17.0,"taipei, taiwan",taiwanese2,taiwanese,female,364,taiwan,False,,,,1.0,1.0
1995,30.0,13.0,"tainan, taiwan",taiwanese3,taiwanese,female,365,taiwan,False,,,,1.0,1.0
1996,45.0,21.0,"kao-hsiung, taiwan",taiwanese4,taiwanese,female,366,taiwan,False,,,,1.0,1.0
1997,27.0,15.0,"tainan, taiwan",taiwanese5,taiwanese,male,481,taiwan,False,,,,1.0,1.0
1998,33.0,13.0,"tai chung, taiwan",taiwanese6,taiwanese,female,828,taiwan,False,,,,1.0,1.0
1999,65.0,35.0,"taipei, taiwan",taiwanese7,taiwanese,famale,1864,taiwan,False,,,,1.0,1.0
2000,54.0,13.0,"tainan, taiwan",taiwanese8,taiwanese,female,2136,taiwan,False,,,,1.0,1.0
2001,19.0,7.0,"khujand, tajikistan",tajiki1,tajiki,male,2110,tajikistan,False,,,,1.0,1.0
2002,19.0,12.0,"khujand, tajikistan",tajiki2,tajiki,female,2175,tajikistan,False,,,,1.0,1.0
2003,19.0,10.0,"khujand, tajikistan",tajiki3,tajiki,female,2176,tajikistan,False,,,,1.0,1.0
2004,39.0,7.0,"colombo, sri lanka",tamil1,tamil,male,367,sri lanka,False,,,,1.0,1.0
2005,35.0,4.0,"madras, tamil nadu, india",tamil2,tamil,female,429,india,False,,,,1.0,1.0
2006,26.0,10.0,"chennai, india",tamil3,tamil,male,531,india,False,,,,1.0,1.0
2007,58.0,3.0,"colombo, sri lanka",tamil4,tamil,female,1647,sri lanka,False,,,,1.0,1.0
2008,36.0,5.0,"coimbatore, tamil nadu, india",tamil5,tamil,female,1723,india,False,,,,1.0,1.0
2009,47.0,6.0,"bangalore, karnataka, india",tamil6,tamil,female,2076,india,False,,,,1.0,1.0
2010,29.0,10.0,"kargali, tatarstan, russia",tatar1,tatar,female,368,russia,False,,,,1.0,1.0
2011,31.0,6.0,"kadapa, india",telugu1,telugu,male,369,india,False,,,,1.0,1.0
2012,18.0,6.0,"guntur, andhra pradesh, india",telugu2,telugu,male,370,india,False,,,,1.0,1.0
2013,21.0,10.0,"kono, sierra leone",temne1,temne,male,1905,sierra leone,False,,,,1.0,1.0
2014,59.0,8.0,"guangdong province, guangdong, china",teochew1,teochew,female,569,china,False,,,,1.0,1.0
2015,25.0,10.0,"khon kaen, thailand",thai1,thai,female,371,thailand,False,,,,1.0,1.0
2016,30.0,6.0,"bangkok, thailand",thai10,thai,male,1488,thailand,False,,,,1.0,1.0
2017,18.0,13.0,"bang na, thailand",thai11,thai,male,1673,thailand,False,,,,1.0,1.0
2018,33.0,8.0,"bangkok, thailand",thai12,thai,male,1721,thailand,False,,,,1.0,1.0
2019,69.0,7.0,"nakhon si thammarat, thailand",thai13,thai,female,1829,thailand,False,,,,1.0,1.0
2020,39.0,10.0,"bangkok, thailand",thai14,thai,female,2066,thailand,False,,,,1.0,1.0
2021,19.0,7.0,"bangkok, thailand",thai15,thai,female,2131,thailand,False,,,,1.0,1.0
2022,20.0,10.0,"chiang mai, thailand",thai2,thai,male,372,thailand,False,,,,1.0,1.0
2023,22.0,4.0,"bangkok, thailand",thai3,thai,male,373,thailand,False,,,,1.0,1.0
2024,23.0,7.0,"songkhla, thailand",thai4,thai,female,448,thailand,False,,,,1.0,1.0
2025,25.0,10.0,"bangkok, thailand",thai5,thai,male,612,thailand,False,,,,1.0,1.0
2026,27.0,11.0,"sukhothai, thailand",thai6,thai,male,698,thailand,False,,,,1.0,1.0
2027,26.0,10.0,"phrae, thailand",thai7,thai,female,898,thailand,False,,,,1.0,1.0
2028,37.0,25.0,"bangkok, thailand",thai8,thai,male,1055,thailand,False,,,,1.0,1.0
2029,18.0,6.0,"bangkok, thailand",thai9,thai,female,1103,thailand,False,,,,1.0,1.0
2030,26.0,13.0,"lhasa, tibet",tibetan1,tibetan,female,374,tibet,False,,,,1.0,1.0
2031,41.0,35.0,"khamba, tibet",tibetan2,tibetan,female,375,tibet,False,,,,1.0,1.0
2032,20.0,7.0,"mysore, india",tibetan3,tibetan,female,376,india,False,,,,1.0,1.0
2033,25.0,17.0,"adigrat, ethiopia",tigrigna1,tigrigna,female,377,ethiopia,False,,,,1.0,1.0
2034,23.0,20.0,"asmara, eritrea",tigrigna2,tigrigna,female,378,eritrea,False,,,,1.0,1.0
2035,44.0,7.0,"asmara, eritrea",tigrigna3,tigrigna,male,379,eritrea,False,,,,1.0,1.0
2036,52.0,14.0,"asmara, eritrea",tigrigna4,tigrigna,female,588,eritrea,False,,,,1.0,1.0
2037,45.0,10.0,"asmara, eritrea",tigrigna5,tigrigna,male,1107,eritrea,False,,,,1.0,1.0
2038,58.0,15.0,"adigrat, ethiopia",tigrigna6,tigrigna,female,1151,ethiopia,False,,,,1.0,1.0
2039,37.0,7.0,"asmara, eritrea",tigrigna7,tigrigna,female,1855,eritrea,False,,,,1.0,1.0
2040,35.0,7.0,"asmara, eritrea",tigrigna8,tigrigna,male,2054,eritrea,False,,,,1.0,1.0
2041,31.0,7.0,"kalamare, botswana",tswana1,tswana,male,488,botswana,False,,,,1.0,1.0
2042,32.0,6.0,"lobatse, botswana",tswana2,tswana,female,1183,botswana,False,,,,1.0,1.0
2043,27.0,26.0,"bingol, turkey",turkish1,turkish,female,381,turkey,False,,,,1.0,1.0
2044,27.0,11.0,"ankara, turkey",turkish10,turkish,male,578,turkey,False,,,,1.0,1.0
2045,24.0,23.0,"kocaeli, turkey",turkish11,turkish,female,634,turkey,False,,,,1.0,1.0
2046,25.0,20.0,"giresun, turkey",turkish12,turkish,male,672,turkey,False,,,,1.0,1.0
2047,18.0,3.0,"istanbul, turkey",turkish13,turkish,female,686,turkey,False,,,,1.0,1.0
2048,23.0,6.0,"istanbul, turkey",turkish14,turkish,female,735,turkey,False,,,,1.0,1.0
2049,18.0,10.0,"ankara, turkey",turkish15,turkish,male,736,turkey,False,,,,1.0,1.0
2050,25.0,12.0,"kars, turkey",turkish16,turkish,male,745,turkey,False,,,,1.0,1.0
2051,31.0,6.0,"ankara, turkey",turkish17,turkish,male,763,turkey,False,,,,1.0,1.0
2052,27.0,9.0,"stuttgart, germany",turkish18,turkish,male,926,germany,False,,,,1.0,1.0
2053,25.0,18.0,"istanbul, turkey",turkish19,turkish,male,971,turkey,False,,,,1.0,1.0
2054,24.0,16.0,"ankara, turkey",turkish2,turkish,male,382,turkey,False,,,,1.0,1.0
2055,19.0,9.0,"kocaeli, turkey",turkish20,turkish,female,1144,turkey,False,,,,1.0,1.0
2056,18.0,4.0,"istanbul, turkey",turkish21,turkish,female,1210,turkey,False,,,,1.0,1.0
2057,23.0,6.0,"istanbul, turkey",turkish22,turkish,male,1282,turkey,False,,,,1.0,1.0
2058,37.0,11.0,"adana, turkey",turkish23,turkish,female,1291,turkey,False,,,,1.0,1.0
2059,31.0,12.0,"istanbul, turkey",turkish24,turkish,male,1329,turkey,False,,,,1.0,1.0
2060,32.0,26.0,"kars, turkey",turkish25,turkish,male,1570,turkey,False,,,,1.0,1.0
